   Date      Prec    AWRI     EDI
1965-08-18   32.7   408.2    0.36
1965-08-19    0.0   396.0    0.26
1965-08-20    0.0   387.1    0.14
1965-08-21    0.0   379.4    0.09
1965-08-22    0.0   372.5    0.07
1965-08-23    5.6   371.8    0.04
1965-08-24    9.4   374.4   -0.01
1965-08-25    0.0   366.9   -0.11
1965-08-26    0.0   360.6   -0.15
1965-08-27    0.0   354.8   -0.28
1965-08-28    1.8   351.2   -0.34
1965-08-29   34.6   380.5   -0.11
1965-08-30   21.5   391.6   -0.01
1965-08-31    0.0   380.9   -0.11
1965-09-01    0.0   373.0   -0.23
1965-09-02    0.0   366.2   -0.32
1965-09-03   11.9   372.0   -0.22
1965-09-04    0.0   364.6   -0.24
1965-09-05    0.0   358.4   -0.31
1965-09-06   10.6   363.5   -0.26
1965-09-07    0.0   356.8   -0.27
1965-09-08    0.0   351.1   -0.27
1965-09-09    0.0   346.0   -0.31
1965-09-10    0.0   341.2   -0.34
1965-09-11    0.0   336.7   -0.36
1965-09-12    0.0   332.4   -0.37
1965-09-13    0.0   328.3   -0.39
1965-09-14    0.0   324.3   -0.42
1965-09-15    0.0   320.5   -0.43
1965-09-16    0.1   317.0   -0.45
1965-09-17    0.0   313.4   -0.50
1965-09-18    0.0   309.9   -0.50
1965-09-19    0.0   306.6   -0.54
1965-09-20    0.0   303.3   -0.56
1965-09-21    0.0   300.1   -0.56
1965-09-22    0.0   297.0   -0.57
1965-09-23    0.0   294.0   -0.56
1965-09-24    0.0   291.0   -0.60
1965-09-25    0.0   288.1   -0.60
1965-09-26    4.4   289.6   -0.58
1965-09-27    0.0   286.2   -0.59
1965-09-28    0.0   283.1   -0.60
1965-09-29    0.0   280.2   -0.61
1965-09-30    0.0   277.4   -0.62
1965-10-01    0.0   274.7   -0.63
1965-10-02    0.0   272.0   -0.63
1965-10-03    0.0   269.4   -0.65
1965-10-04    0.0   266.9   -0.65
1965-10-05    0.0   264.4   -0.67
1965-10-06    0.0   262.0   -0.68
1965-10-07    0.0   259.6   -0.68
1965-10-08    0.0   257.3   -0.68
1965-10-09    0.0   255.0   -0.69
1965-10-10    0.0   252.7   -0.70
1965-10-11    0.0   250.5   -0.70
1965-10-12    0.0   248.3   -0.75
1965-10-13   46.5   292.6   -0.33
1965-10-14   16.5   299.8   -0.24
1965-10-15    0.0   291.5   -0.29
1965-10-16    0.0   285.8   -0.34
1965-10-17    0.0   281.1   -0.37
1965-10-18    0.0   277.0   -0.39
1965-10-19    0.0   273.3   -0.42
1965-10-20    0.0   269.9   -0.42
1965-10-21    0.0   266.7   -0.46
1965-10-22    0.0   263.7   -0.47
1965-10-23    0.0   260.8   -0.48
1965-10-24    0.0   258.1   -0.51
1965-10-25    0.0   255.4   -0.51
1965-10-26    0.0   252.8   -0.52
1965-10-27    0.0   250.3   -0.52
1965-10-28    0.0   247.9   -0.53
1965-10-29    0.0   245.5   -0.54
1965-10-30    0.0   243.2   -0.54
1965-10-31    0.7   241.6   -0.57
1965-11-01    6.4   245.7   -0.51
1965-11-02    5.4   247.9   -0.47
1965-11-03    0.0   244.4   -0.49
1965-11-04    7.2   248.7   -0.44
1965-11-05    1.5   246.5   -0.46
1965-11-06    0.0   243.3   -0.49
1965-11-07   15.5   256.0   -0.34
1965-11-08   22.4   273.4   -0.13
1965-11-09    7.9   274.2   -0.11
1965-11-10    0.0   268.1   -0.17
1965-11-11    0.0   263.5   -0.21
1965-11-12    0.4   259.9   -0.24
1965-11-13   10.6   266.9   -0.14
1965-11-14    0.0   262.0   -0.17
1965-11-15    0.0   258.2   -0.21
1965-11-16    0.0   254.8   -0.23
1965-11-17    0.0   251.6   -0.25
1965-11-18    0.0   248.7   -0.27
1965-11-19    0.0   245.9   -0.31
1965-11-20    0.0   243.2   -0.33
1965-11-21    0.0   240.6   -0.33
1965-11-22    0.0   238.2   -0.34
1965-11-23    0.0   235.8   -0.36
1965-11-24    0.3   233.7   -0.36
1965-11-25    0.0   231.4   -0.38
1965-11-26    0.0   229.2   -0.39
1965-11-27    2.7   229.7   -0.38
1965-11-28    1.4   228.6   -0.38
1965-11-29    2.4   228.5   -0.40
1965-11-30    0.9   226.7   -0.40
1965-12-01    0.0   224.2   -0.41
1965-12-02    0.0   222.0   -0.41
1965-12-03    1.2   221.0   -0.39
1965-12-04    0.0   218.7   -0.43
1965-12-05    0.0   216.6   -0.43
1965-12-06    0.0   214.5   -0.45
1965-12-07    0.0   212.6   -0.46
1965-12-08    0.0   210.6   -0.48
1965-12-09    0.0   208.7   -0.48
1965-12-10    0.0   206.9   -0.49
1965-12-11    0.0   205.1   -0.50
1965-12-12    2.4   205.7   -0.47
1965-12-13    0.0   203.6   -0.47
1965-12-14    1.3   202.9   -0.46
1965-12-15    0.0   200.9   -0.46
1965-12-16    0.0   199.0   -0.47
1965-12-17    0.0   197.2   -0.48
1965-12-18    0.0   195.5   -0.49
1965-12-19    0.0   193.8   -0.50
1965-12-20    0.0   192.1   -0.50
1965-12-21    0.0   190.5   -0.50
1965-12-22    0.0   188.8   -0.50
1965-12-23    0.6   187.8   -0.51
1965-12-24    0.0   186.2   -0.51
1965-12-25    0.0   184.6   -0.52
1965-12-26    0.0   183.0   -0.52
1965-12-27    0.0   181.5   -0.53
1965-12-28    0.0   180.0   -0.53
1965-12-29    0.0   178.5   -0.54
1965-12-30    0.0   177.0   -0.55
1965-12-31    0.0   175.5   -0.55
1966-01-01    0.0   174.1   -0.60
1966-01-02    0.0   172.7   -0.61
1966-01-03    0.0   171.3   -0.62
1966-01-04    0.0   169.9   -0.63
1966-01-05    0.0   168.5   -0.63
1966-01-06    0.0   167.1   -0.64
1966-01-07    0.0   165.8   -0.66
1966-01-08    0.0   164.4   -0.66
1966-01-09    0.0   163.1   -0.66
1966-01-10    8.6   170.4   -0.52
1966-01-11    0.0   167.7   -0.55
1966-01-12    0.0   165.8   -0.56
1966-01-13    0.0   164.1   -0.58
1966-01-14    0.5   163.0   -0.58
1966-01-15    0.0   161.4   -0.59
1966-01-16    0.0   159.8   -0.61
1966-01-17    0.0   158.4   -0.61
1966-01-18    0.0   157.0   -0.62
1966-01-19    0.0   155.6   -0.63
1966-01-20    0.0   154.2   -0.64
1966-01-21    0.0   152.9   -0.65
1966-01-22    0.0   151.6   -0.65
1966-01-23    0.0   150.3   -0.66
1966-01-24    0.0   149.0   -0.66
1966-01-25    0.0   147.8   -0.65
1966-01-26    0.0   146.5   -0.66
1966-01-27    0.0   145.3   -0.67
1966-01-28    0.6   144.7   -0.65
1966-01-29    0.0   143.4   -0.66
1966-01-30    0.0   142.1   -0.67
1966-01-31    0.0   140.9   -0.67
1966-02-01    0.0   139.7   -0.67
1966-02-02    0.0   138.6   -0.68
1966-02-03    0.0   137.4   -0.67
1966-02-04    0.0   136.2   -0.67
1966-02-05    0.0   135.1   -0.67
1966-02-06    0.0   134.0   -0.67
1966-02-07    0.0   132.8   -0.67
1966-02-08    0.0   131.7   -0.69
1966-02-09    0.0   130.6   -0.71
1966-02-10   20.0   149.5   -0.32
1966-02-11    0.0   145.4   -0.39
1966-02-12    0.0   142.7   -0.42
1966-02-13    0.0   140.6   -0.47
1966-02-14    0.0   138.8   -0.48
1966-02-15    0.0   137.1   -0.52
1966-02-16    0.2   135.8   -0.54
1966-02-17    0.0   134.2   -0.54
1966-02-18    0.0   132.8   -0.55
1966-02-19    0.0   131.4   -0.56
1966-02-20    0.0   130.1   -0.57
1966-02-21    0.8   129.6   -0.57
1966-02-22    8.4   136.6   -0.43
1966-02-23    0.0   134.0   -0.47
1966-02-24    0.0   132.1   -0.48
1966-02-25    0.0   130.4   -0.54
1966-02-26    0.0   128.9   -0.55
1966-02-27    0.0   127.5   -0.56
1966-02-28    0.0   126.1   -0.60
1966-03-01    0.5   125.3   -0.60
1966-03-02    3.5   127.4   -0.58
1966-03-03    0.2   125.8   -0.69
1966-03-04   23.0   147.2    0.15
1966-03-05    0.0   142.2    0.04
1966-03-06   22.9   162.0    0.76
1966-03-07    3.9   159.9    0.74
1966-03-08    0.0   155.4    0.54
1966-03-09    0.0   152.0    0.44
1966-03-10    0.0   149.1    0.38
1966-03-11    0.0   146.6    0.28
1966-03-12    0.0   144.3    0.25
1966-03-13    0.0   142.1    0.22
1966-03-14    0.0   140.1    0.18
1966-03-15    6.0   144.2    0.36
1966-03-16    0.0   141.5    0.25
1966-03-17    1.0   140.3    0.23
1966-03-18   23.6   161.8    0.92
1966-03-19    0.0   156.3    0.78
1966-03-20    0.0   152.6    0.74
1966-03-21    0.0   149.7    0.66
1966-03-22    3.9   151.1    0.74
1966-03-23    0.0   148.2    0.65
1966-03-24    2.0   147.7    0.64
1966-03-25    0.0   145.2    0.55
1966-03-26    0.0   143.0    0.51
1966-03-27    0.0   141.0    0.47
1966-03-28    0.0   139.0    0.40
1966-03-29    0.0   137.2    0.33
1966-03-30    0.0   135.4    0.27
1966-03-31    0.0   133.7    0.21
1966-04-01    0.0   132.1    0.14
1966-04-02    0.0   130.5    0.12
1966-04-03    0.0   129.0    0.08
1966-04-04    0.0   127.4    0.10
1966-04-05    0.0   126.0    0.05
1966-04-06    0.0   124.5   -0.03
1966-04-07    0.1   123.2   -0.04
1966-04-08    0.0   121.8   -0.03
1966-04-09    0.0   120.4   -0.12
1966-04-10    0.0   119.1   -0.19
1966-04-11    0.0   117.7   -0.20
1966-04-12    0.0   116.4   -0.35
1966-04-13    0.0   115.2   -0.34
1966-04-14    0.0   113.9   -0.36
1966-04-15    3.4   116.0   -0.26
1966-04-16    0.0   114.3   -0.30
1966-04-17    0.0   112.8   -0.33
1966-04-18    0.0   111.4   -0.43
1966-04-19    0.0   110.1   -0.51
1966-04-20    0.0   108.9   -0.55
1966-04-21    1.5   109.1   -0.58
1966-04-22    0.0   107.7   -0.67
1966-04-23    0.0   106.4   -0.67
1966-04-24    0.0   105.1   -0.68
1966-04-25    0.4   104.3   -0.68
1966-04-26   29.1   132.1    0.30
1966-04-27    0.0   126.5    0.12
1966-04-28    0.0   123.0   -0.02
1966-04-29    1.2   121.6   -0.19
1966-04-30    0.0   119.2   -0.24
1966-05-01    0.0   117.1   -0.27
1966-05-02    6.4   121.6   -0.14
1966-05-03    0.0   118.8   -0.25
1966-05-04    0.0   116.6   -0.26
1966-05-05    0.0   114.7   -0.32
1966-05-06    0.0   113.0   -0.52
1966-05-07   13.4   124.7   -0.34
1966-05-08    0.0   121.0   -0.37
1966-05-09    0.0   118.5   -0.42
1966-05-10    9.2   125.5   -0.28
1966-05-11    0.0   122.2   -0.39
1966-05-12    0.0   119.7   -0.54
1966-05-13    0.0   117.5   -0.66
1966-05-14    8.1   123.7   -0.49
1966-05-15    0.0   120.6   -0.52
1966-05-16    0.0   118.2   -0.61
1966-05-17    0.0   116.2   -0.64
1966-05-18    0.0   114.3   -0.77
1966-05-19    0.0   112.5   -0.84
1966-05-20    0.0   110.8   -0.87
1966-05-21    0.0   109.2   -0.88
1966-05-22    0.0   107.6   -0.99
1966-05-23    0.0   106.1   -0.98
1966-05-24    0.0   104.7   -1.01
1966-05-25    0.0   103.2   -1.08
1966-05-26    0.0   101.9   -1.11
1966-05-27    0.0   100.5   -1.16
1966-05-28    0.0    99.2   -1.17
1966-05-29    0.0    97.9   -1.17
1966-05-30    0.0    96.6   -1.13
1966-05-31    0.0    95.3   -1.14
1966-06-01    0.0    94.1   -1.19
1966-06-02    0.0    92.9   -1.15
1966-06-03    0.0    91.7   -1.20
1966-06-04   17.4   107.9   -0.82
1966-06-05   17.1   121.2   -0.51
1966-06-06    0.0   116.0   -0.61
1966-06-07    0.0   112.7   -0.65
1966-06-08    0.0   110.0   -0.73
1966-06-09    0.2   107.9   -0.77
1966-06-10   24.7   130.5   -0.30
1966-06-11    0.1   124.9   -0.40
1966-06-12    0.0   121.2   -0.52
1966-06-13    0.0   118.2   -0.55
1966-06-14    0.0   115.6   -0.62
1966-06-15    0.0   113.3   -0.66
1966-06-16    0.0   111.2   -0.76
1966-06-17    0.0   109.2   -0.84
1966-06-18   17.1   124.4   -0.58
1966-06-19    6.2   126.2   -0.49
1966-06-20    0.0   122.2   -0.57
1966-06-21    0.0   119.2   -0.61
1966-06-22    0.0   116.6   -0.67
1966-06-23    0.0   114.3   -0.71
1966-06-24   17.8   130.0   -0.38
1966-06-25   56.3   181.5    0.32
1966-06-26   22.8   192.4    0.44
1966-06-27    0.0   181.8    0.28
1966-06-28    0.0   174.7    0.21
1966-06-29    0.0   169.2    0.07
1966-06-30    0.1   164.6   -0.03
1966-07-01    0.2   160.6   -0.26
1966-07-02    0.8   157.7   -0.41
1966-07-03    0.0   154.2   -0.52
1966-07-04    0.0   151.0   -0.55
1966-07-05    0.0   148.0   -0.63
1966-07-06    0.0   145.2   -0.65
1966-07-07   35.7   178.3   -0.18
1966-07-08    0.0   170.2   -0.31
1966-07-09    1.5   166.6   -0.49
1966-07-10    0.0   162.2   -0.62
1966-07-11    6.4   165.0   -0.69
1966-07-12    0.0   160.7   -0.78
1966-07-13    0.0   157.2   -0.79
1966-07-14   10.4   164.5   -0.71
1966-07-15  226.3   386.3    1.30
1966-07-16    1.1   349.1    0.67
1966-07-17  140.0   468.4    1.55
1966-07-18    9.7   442.1    1.33
1966-07-19   41.7   460.1    1.55
1966-07-20    8.7   445.0    1.43
1966-07-21   34.9   461.4    1.63
1966-07-22    0.7   442.1    1.47
1966-07-23  112.8   539.7    2.50
1966-07-24   69.7   579.3    2.62
1966-07-25  113.0   661.8    3.26
1966-07-26   70.7   694.0    3.51
1966-07-27    0.0   657.5    2.55
1966-07-28    3.0   634.9    2.37
1966-07-29    0.0   613.8    2.24
1966-07-30    0.8   596.8    2.19
1966-07-31    9.6   590.7    2.23
1966-08-01    0.0   575.2    2.10
1966-08-02   36.8   598.6    2.08
1966-08-03    0.0   580.7    1.96
1966-08-04    0.0   566.7    1.82
1966-08-05   45.1   599.6    2.15
1966-08-06    0.0   581.5    1.89
1966-08-07   44.7   612.5    1.94
1966-08-08    0.0   593.7    1.44
1966-08-09    9.0   588.5    1.56
1966-08-10    0.0   575.0    1.43
1966-08-11    7.5   570.8    1.43
1966-08-12    0.0   559.2    1.37
1966-08-13    0.0   548.9    1.32
1966-08-14    0.0   539.5    1.19
1966-08-15    0.0   530.7    1.07
1966-08-16    0.0   522.4    1.05
1966-08-17   51.3   565.8    1.41
1966-08-18    0.0   550.4    1.36
1966-08-19    0.0   539.3    1.30
1966-08-20   37.9   567.6    1.48
1966-08-21   17.1   570.3    1.52
1966-08-22    0.0   556.8    1.48
1966-08-23    0.0   546.0    1.30
1966-08-24    3.5   540.1    1.13
1966-08-25    9.4   540.4    1.14
1966-08-26   10.5   541.2    1.13
1966-08-27    0.0   531.2    0.94
1966-08-28    0.0   522.6    0.93
1966-08-29    0.0   514.9    0.89
1966-08-30    0.0   507.6    0.84
1966-08-31    0.0   500.7    0.80
1966-09-01    0.6   494.8    0.68
1966-09-02   21.7   510.2    0.79
1966-09-03    0.0   500.7    0.81
1966-09-04   37.9   531.1    1.13
1966-09-05   96.6   615.1    1.67
1966-09-06   70.3   661.3    2.13
1966-09-07   33.4   668.5    2.26
1966-09-08    0.8   646.6    2.18
1966-09-09   18.5   648.4    1.99
1966-09-10    0.6   632.4    1.76
1966-09-11   22.4   641.3    1.55
1966-09-12    0.0   626.2    1.55
1966-09-13    0.0   613.9    1.57
1966-09-14    0.0   603.1    1.58
1966-09-15    0.0   593.3    1.57
1966-09-16    0.0   584.1    1.54
1966-09-17    0.0   575.6    1.53
1966-09-18    0.0   567.6    1.44
1966-09-19    0.0   559.9    1.39
1966-09-20    0.0   552.6    1.31
1966-09-21    0.0   545.6    1.03
1966-09-22    0.0   538.9    1.09
1966-09-23    0.0   532.4    1.12
1966-09-24    0.0   526.1    1.11
1966-09-25    0.0   520.1    1.14
1966-09-26    0.0   514.2    1.15
1966-09-27    0.0   508.5    1.14
1966-09-28    0.0   502.9    1.14
1966-09-29    0.0   497.5    1.13
1966-09-30    0.0   492.3    1.07
1966-10-01    0.0   487.1    1.06
1966-10-02    0.0   482.1    1.06
1966-10-03    7.2   484.4    1.12
1966-10-04    0.0   478.5    1.12
1966-10-05    0.0   473.2    1.12
1966-10-06    0.0   468.3    1.12
1966-10-07    0.0   463.5    1.12
1966-10-08    0.0   458.8    1.12
1966-10-09    5.2   459.5    1.16
1966-10-10    4.5   458.8    1.17
1966-10-11    8.6   462.0    1.25
1966-10-12    0.0   455.8    1.19
1966-10-13    0.0   450.5    1.19
1966-10-14    8.2   453.9    1.26
1966-10-15    6.4   454.4    1.31
1966-10-16   20.2   468.6    1.49
1966-10-17    0.8   461.1    1.47
1966-10-18    0.0   454.6    1.44
1966-10-19    0.0   449.0    1.44
1966-10-20    0.0   443.8    1.44
1966-10-21    0.0   438.9    1.41
1966-10-22    0.0   434.3    1.40
1966-10-23    0.0   429.8    1.39
1966-10-24    0.0   425.5    1.38
1966-10-25    4.3   425.6    1.42
1966-10-26    0.0   420.9    1.41
1966-10-27    6.8   423.4    1.49
1966-10-28    0.6   418.9    1.46
1966-10-29    2.1   416.4    1.48
1966-10-30    0.0   411.8    1.47
1966-10-31    0.0   407.6    1.42
1966-11-01    0.0   403.6    1.41
1966-11-02    0.0   399.7    1.37
1966-11-03    0.0   396.0    1.37
1966-11-04    0.0   392.3    1.35
1966-11-05    0.0   388.7    1.30
1966-11-06    5.8   391.0    1.33
1966-11-07    0.0   386.7    1.30
1966-11-08    0.0   382.9    1.27
1966-11-09    0.0   379.3    1.25
1966-11-10    0.2   376.0    1.26
1966-11-11    0.0   372.6    1.24
1966-11-12    0.0   369.3    1.25
1966-11-13   11.8   377.9    1.41
1966-11-14    0.0   372.9    1.39
1966-11-15    0.0   368.9    1.39
1966-11-16    3.0   368.2    1.42
1966-11-17    0.0   364.3    1.41
1966-11-18    0.0   360.7    1.39
1966-11-19    1.7   359.0    1.33
1966-11-20    6.6   362.1    1.42
1966-11-21    0.0   357.8    1.42
1966-11-22    0.0   354.1    1.39
1966-11-23    0.4   351.0    1.39
1966-11-24   50.1   397.8    2.13
1966-11-25    0.7   387.6    2.02
1966-11-26    0.0   380.5    1.95
1966-11-27    0.6   375.4    1.88
1966-11-28    0.7   371.1    1.84
1966-11-29    0.0   366.5    1.85
1966-11-30    0.0   362.3    1.84
1966-12-01    0.0   358.3    1.78
1966-12-02    0.0   354.5    1.78
1966-12-03    0.0   350.9    1.77
1966-12-04    0.3   347.7    1.76
1966-12-05    0.0   344.3    1.74
1966-12-06    0.0   341.0    1.73
1966-12-07    0.0   337.8    1.72
1966-12-08    1.4   336.0    1.74
1966-12-09    0.0   332.7    1.74
1966-12-10    0.0   329.6    1.72
1966-12-11    0.0   326.6    1.72
1966-12-12    4.8   328.5    1.78
1966-12-13    0.0   324.9    1.76
1966-12-14    0.0   321.7    1.75
1966-12-15    0.0   318.6    1.74
1966-12-16    0.0   315.7    1.72
1966-12-17    0.0   312.9    1.71
1966-12-18    0.0   310.1    1.71
1966-12-19    0.0   307.4    1.71
1966-12-20    0.0   304.7    1.71
1966-12-21    0.0   302.1    1.70
1966-12-22    0.0   299.5    1.70
1966-12-23    0.0   297.0    1.69
1966-12-24    0.0   294.4    1.68
1966-12-25    0.0   292.0    1.67
1966-12-26    0.0   289.5    1.67
1966-12-27    0.0   287.1    1.67
1966-12-28    0.0   284.7    1.64
1966-12-29    0.0   282.3    1.64
1966-12-30    0.0   280.0    1.59
1966-12-31    0.4   278.1    1.61
1967-01-01    1.5   277.2    1.74
1967-01-02    0.0   274.7    1.70
1967-01-03    0.0   272.3    1.68
1967-01-04    0.0   270.0    1.68
1967-01-05    0.0   267.7    1.63
1967-01-06    0.0   265.5    1.60
1967-01-07    0.0   263.2    1.60
1967-01-08    0.0   261.1    1.62
1967-01-09    0.0   258.9    1.61
1967-01-10    0.0   256.8    1.60
1967-01-11    0.0   254.6    1.64
1967-01-12    0.2   252.8    1.62
1967-01-13    0.0   250.6    1.59
1967-01-14    0.0   248.6    1.59
1967-01-15    0.0   246.5    1.58
1967-01-16    0.0   244.5    1.56
1967-01-17    0.0   242.5    1.54
1967-01-18    0.0   240.5    1.54
1967-01-19    0.0   238.5    1.54
1967-01-20    0.0   236.6    1.53
1967-01-21    0.0   234.6    1.53
1967-01-22    0.0   232.7    1.53
1967-01-23    0.0   230.8    1.54
1967-01-24    0.0   228.9    1.51
1967-01-25    0.0   227.0    1.51
1967-01-26    0.0   225.1    1.52
1967-01-27    4.9   228.1    1.64
1967-01-28   15.3   240.8    2.05
1967-01-29    2.8   239.1    2.01
1967-01-30    0.0   235.4    1.95
1967-01-31    0.0   232.4    1.90
1967-02-01    0.0   229.7    1.89
1967-02-02    0.3   227.5    1.88
1967-02-03    0.1   225.2    1.87
1967-02-04    0.0   222.9    1.85
1967-02-05    2.3   223.0    1.91
1967-02-06    0.0   220.5    1.90
1967-02-07    6.0   224.2    2.03
1967-02-08    0.0   221.1    2.02
1967-02-09    0.0   218.6    1.99
1967-02-10    0.0   216.2    1.89
1967-02-11    0.0   214.0    1.84
1967-02-12    0.0   211.9    1.85
1967-02-13    0.0   209.8    1.80
1967-02-14    0.0   207.8    1.80
1967-02-15    0.0   205.8    1.69
1967-02-16    0.4   204.2    1.63
1967-02-17    0.0   202.2    1.64
1967-02-18    0.0   200.3    1.58
1967-02-19    0.0   198.4    1.57
1967-02-20    0.0   196.6    1.56
1967-02-21    0.4   195.1    1.35
1967-02-22   45.1   238.4    2.56
1967-02-23    0.0   229.6    2.43
1967-02-24    0.0   224.3    2.37
1967-02-25    0.0   220.3    2.33
1967-02-26    0.0   216.8    2.32
1967-02-27    0.0   213.7    2.27
1967-02-28    0.0   210.8    2.27
1967-03-01    0.0   208.1    2.21
1967-03-02    0.0   205.6    2.17
1967-03-03   49.3   252.4    3.71
1967-03-04    2.9   245.4    3.41
1967-03-05    0.0   238.9    3.32
1967-03-06    0.0   233.9    3.27
1967-03-07    0.0   229.8    3.28
1967-03-08    0.0   226.1    2.86
1967-03-09    0.0   222.7    2.81
1967-03-10    0.0   219.5    2.74
